Population_ID,Pop,City,Plant ,Lat,Long,Distance,Urban,Trial,Danaus,Rhysomatus,Aphis_nerii,Myzocallis,Euchaetes,Lygaeus,Oncopeltus,Tetraopes,Liriomyza
AS083,83,Toronto,1,43.571026,-79.733337,18.59,urban,Early,0,0,0,0,0,0,0,0,0
AS083,83,Toronto,2,43.571026,-79.733337,18.59,urban,Early,1,0,0,0,0,0,0,0,0
AS083,83,Toronto,3,43.571026,-79.733337,18.59,urban,Early,1,0,0,0,0,0,0,0,0
AS083,83,Toronto,4,43.571026,-79.733337,18.59,urban,Early,2,0,0,0,0,0,0,0,0
AS083,83,Toronto,5,43.571026,-79.733337,18.59,urban,Early,0,0,0,0,0,0,0,0,0
AS083,83,Toronto,1,43.571026,-79.733337,18.59,urban,Late,0,0,0,0,0,0,0,0,2
AS084,84,Toronto,1,43.564655,-79.720469,18.13,urban,Early,0,0,0,0,0,0,0,0,0
AS084,84,Toronto,2,43.564655,-79.720469,18.13,urban,Early,0,0,0,0,0,0,0,0,0
AS084,84,Toronto,3,43.564655,-79.720469,18.13,urban,Early,0,0,0,0,0,0,0,0,0
AS084,84,Toronto,4,43.564655,-79.720469,18.13,urban,Early,0,0,0,0,0,0,0,0,0
AS084,84,Toronto,5,43.564655,-79.720469,18.13,urban,Early,0,0,0,0,0,0,0,0,0
AS084,84,Toronto,1,43.564655,-79.720469,18.13,urban,Late,0,0,0,0,0,0,0,0,0
AS084,84,Toronto,2,43.564655,-79.720469,18.13,urban,Late,0,0,0,0,0,0,0,0,0
AS085,85,Toronto,1,43.5789,-79.713398,17.47,urban,Early,0,0,0,0,0,0,0,0,2
AS085,85,Toronto,2,43.5789,-79.713398,17.47,urban,Early,2,0,0,0,0,0,0,0,0
AS085,85,Toronto,3,43.5789,-79.713398,17.47,urban,Early,1,0,0,0,0,0,0,0,0
AS085,85,Toronto,4,43.5789,-79.713398,17.47,urban,Early,0,0,0,0,0,0,0,0,1
AS085,85,Toronto,5,43.5789,-79.713398,17.47,urban,Early,0,0,0,0,0,0,0,0,0
AS085,85,Toronto,1,43.5789,-79.713398,17.47,urban,Late,1,0,400,0,0,0,0,0,0
AS085,85,Toronto,2,43.5789,-79.713398,17.47,urban,Late,0,0,0,0,0,0,0,0,1
AS085,85,Toronto,3,43.5789,-79.713398,17.47,urban,Late,1,0,300,0,0,0,0,0,2
AS085,85,Toronto,4,43.5789,-79.713398,17.47,urban,Late,0,0,0,0,0,0,0,0,0
AS085,85,Toronto,5,43.5789,-79.713398,17.47,urban,Late,1,0,50,0,0,0,0,0,2
AS086,86,Toronto,1,43.554564,-79.756834,20.08,rural,Early,0,0,0,0,0,0,0,0,0
AS086,86,Toronto,2,43.554564,-79.756834,20.08,rural,Early,0,0,0,0,0,0,0,0,0
AS086,86,Toronto,3,43.554564,-79.756834,20.08,rural,Early,0,0,0,0,0,0,0,0,0
AS086,86,Toronto,4,43.554564,-79.756834,20.08,rural,Early,0,0,0,0,0,0,0,0,0
AS086,86,Toronto,5,43.554564,-79.756834,20.08,rural,Early,0,0,0,0,0,0,0,0,0
AS086,86,Toronto,1,43.554564,-79.756834,20.08,rural,Late,0,0,0,0,0,0,0,0,2
AS086,86,Toronto,2,43.554564,-79.756834,20.08,rural,Late,0,0,0,0,0,0,0,0,0
AS086,86,Toronto,3,43.554564,-79.756834,20.08,rural,Late,0,0,0,0,0,0,0,0,4
AS086,86,Toronto,4,43.554564,-79.756834,20.08,rural,Late,0,0,0,0,0,0,0,0,0
AS086,86,Toronto,5,43.554564,-79.756834,20.08,rural,Late,0,0,0,0,0,0,0,0,1
AS087,87,Toronto,1,43.568721,-79.651832,14.84,urban,Early,0,0,0,0,0,0,0,0,0
AS087,87,Toronto,2,43.568721,-79.651832,14.84,urban,Early,0,0,0,0,0,0,0,0,0
AS087,87,Toronto,3,43.568721,-79.651832,14.84,urban,Early,0,0,0,0,0,0,0,0,1
AS087,87,Toronto,4,43.568721,-79.651832,14.84,urban,Early,0,0,0,0,0,0,0,0,1
AS087,87,Toronto,5,43.568721,-79.651832,14.84,urban,Early,0,0,0,0,0,0,0,0,0
AS087,87,Toronto,1,43.568721,-79.651832,14.84,urban,Late,1,0,0,0,0,0,0,0,1
AS087,87,Toronto,2,43.568721,-79.651832,14.84,urban,Late,0,0,0,0,0,0,0,0,0
AS087,87,Toronto,3,43.568721,-79.651832,14.84,urban,Late,0,0,0,0,0,0,0,0,0
AS087,87,Toronto,4,43.568721,-79.651832,14.84,urban,Late,0,0,0,0,0,0,0,0,5
AS087,87,Toronto,5,43.568721,-79.651832,14.84,urban,Late,0,0,0,0,0,0,0,0,3
AS088,88,Toronto,1,43.573691,-79.63648,14,urban,Early,1,0,0,0,0,0,0,0,0
AS088,88,Toronto,2,43.573691,-79.63648,14,urban,Early,3,0,0,0,0,0,0,0,0
AS088,88,Toronto,3,43.573691,-79.63648,14,urban,Early,1,0,0,0,0,0,0,0,0
AS088,88,Toronto,4,43.573691,-79.63648,14,urban,Early,0,0,0,0,0,0,0,0,0
AS088,88,Toronto,5,43.573691,-79.63648,14,urban,Early,1,0,0,0,0,0,0,0,0
AS089,89,Toronto,1,43.579335,-79.630017,13.55,urban,Early,0,0,0,0,0,0,0,0,0
AS089,89,Toronto,2,43.579335,-79.630017,13.55,urban,Early,0,0,0,0,0,0,0,0,0
AS089,89,Toronto,3,43.579335,-79.630017,13.55,urban,Early,0,0,0,0,0,0,0,0,0
AS089,89,Toronto,4,43.579335,-79.630017,13.55,urban,Early,0,0,0,0,0,0,0,0,0
AS089,89,Toronto,5,43.579335,-79.630017,13.55,urban,Early,1,0,0,0,0,0,0,0,0
AS089,89,Toronto,1,43.579335,-79.630017,13.55,urban,Late,0,0,400,0,0,0,0,0,0
AS089,89,Toronto,2,43.579335,-79.630017,13.55,urban,Late,0,0,200,0,0,0,0,0,0
AS089,89,Toronto,3,43.579335,-79.630017,13.55,urban,Late,0,0,50,0,0,0,0,0,0
AS089,89,Toronto,4,43.579335,-79.630017,13.55,urban,Late,1,0,10,0,0,0,0,0,0
AS091,91,Toronto,1,43.591194,-79.608405,12.24,urban,Early,0,0,0,0,0,0,0,0,0
AS091,91,Toronto,2,43.591194,-79.608405,12.24,urban,Early,0,0,0,0,0,0,0,0,0
AS091,91,Toronto,3,43.591194,-79.608405,12.24,urban,Early,0,0,0,0,0,0,0,0,0
AS091,91,Toronto,4,43.591194,-79.608405,12.24,urban,Early,0,0,0,0,0,0,0,0,0
AS091,91,Toronto,5,43.591194,-79.608405,12.24,urban,Early,0,0,0,0,0,0,0,0,0
AS092,92,Toronto,1,43.601609,-79.583684,10.82,urban,Early,0,0,0,0,0,0,0,0,0
AS092,92,Toronto,2,43.601609,-79.583684,10.82,urban,Early,0,0,0,0,0,0,0,0,0
AS092,92,Toronto,3,43.601609,-79.583684,10.82,urban,Early,0,0,0,0,0,0,0,0,0
AS092,92,Toronto,4,43.601609,-79.583684,10.82,urban,Early,0,0,0,0,0,0,0,0,0
AS092,92,Toronto,5,43.601609,-79.583684,10.82,urban,Early,0,0,0,0,0,0,0,0,0
AS092,92,Toronto,1,43.601609,-79.583684,10.82,urban,Late,0,0,0,0,0,0,0,0,0
AS092,92,Toronto,2,43.601609,-79.583684,10.82,urban,Late,1,0,0,0,0,0,0,0,3
AS092,92,Toronto,3,43.601609,-79.583684,10.82,urban,Late,0,0,0,0,0,0,0,0,0
AS092,92,Toronto,4,43.601609,-79.583684,10.82,urban,Late,0,0,0,0,0,0,0,0,1
AS092,92,Toronto,5,43.601609,-79.583684,10.82,urban,Late,0,0,0,0,0,0,0,0,1
AS093,93,Toronto,1,43.633829,-79.553119,8.75,urban,Early,0,0,0,0,0,0,0,0,0
AS093,93,Toronto,2,43.633829,-79.553119,8.75,urban,Early,0,0,0,0,0,0,0,0,0
AS093,93,Toronto,1,43.633829,-79.553119,8.75,urban,Late,3,0,0,0,0,0,0,0,15
AS093,93,Toronto,2,43.633829,-79.553119,8.75,urban,Late,1,0,0,0,0,0,0,0,6
AS094,94,Toronto,1,43.516263,-79.77922,22.16,rural,Early,0,0,0,0,0,0,0,0,0
AS094,94,Toronto,2,43.516263,-79.77922,22.16,rural,Early,0,0,0,0,0,0,0,0,0
AS094,94,Toronto,3,43.516263,-79.77922,22.16,rural,Early,0,0,0,0,0,0,0,0,0
AS094,94,Toronto,4,43.516263,-79.77922,22.16,rural,Early,0,0,0,0,0,0,0,0,0
AS094,94,Toronto,5,43.516263,-79.77922,22.16,rural,Early,0,0,0,0,0,0,0,0,0
AS094,94,Toronto,1,43.516135,-79.721871,22.16,rural,Late,0,0,0,0,0,0,0,0,1
AS094,94,Toronto,2,43.516135,-79.721871,22.16,rural,Late,0,0,0,0,0,0,0,2,0
AS094,94,Toronto,3,43.516135,-79.721871,22.16,rural,Late,1,0,0,0,0,0,0,0,0
AS094,94,Toronto,4,43.516135,-79.721871,22.16,rural,Late,0,0,0,0,0,0,0,0,0
AS094,94,Toronto,5,43.516135,-79.721871,22.16,rural,Late,1,0,0,0,0,0,0,3,12
B1,95,Brantford,1,43.114282,-80.328268,3.76,rural,Early,0,0,0,0,0,0,0,0,0
B1,95,Brantford,2,43.114282,-80.328268,3.76,rural,Early,0,0,0,0,0,0,0,0,0
B1,95,Brantford,3,43.114282,-80.328268,3.76,rural,Early,1,0,0,0,0,0,0,0,2
B1,95,Brantford,4,43.114282,-80.328268,3.76,rural,Early,0,0,0,0,0,0,0,0,0
B1,95,Brantford,5,43.114282,-80.328268,3.76,rural,Early,2,0,0,0,0,0,0,0,2
B1,95,Brantford,1,43.114282,-80.328268,3.76,rural,Late,0,0,0,0,0,0,0,0,0
B1,95,Brantford,2,43.114282,-80.328268,3.76,rural,Late,0,0,0,0,0,0,0,0,0
B1,95,Brantford,3,43.114282,-80.328268,3.76,rural,Late,0,0,0,0,0,0,0,0,0
B1,95,Brantford,4,43.114282,-80.328268,3.76,rural,Late,0,0,0,0,0,0,0,0,0
B1,95,Brantford,5,43.114282,-80.328268,3.76,rural,Late,0,0,0,0,0,0,0,0,0
B10,96,Brantford,1,43.196405,-80.198408,5.04,rural,Early,3,0,10,0,0,0,0,0,0
B10,96,Brantford,2,43.196405,-80.198408,5.04,rural,Early,1,0,0,0,0,0,0,0,0
B10,96,Brantford,3,43.196405,-80.198408,5.04,rural,Early,0,0,0,0,0,0,0,0,1
B10,96,Brantford,4,43.196405,-80.198408,5.04,rural,Early,3,0,0,0,0,0,0,0,3
B10,96,Brantford,5,43.196405,-80.198408,5.04,rural,Early,2,0,0,0,0,0,0,0,1
B10,96,Brantford,1,43.196405,-80.198408,5.04,rural,Late,0,0,0,0,0,0,0,0,0
B10,96,Brantford,2,43.196405,-80.198408,5.04,rural,Late,0,0,0,0,0,0,0,0,0
B10,96,Brantford,3,43.196405,-80.198408,5.04,rural,Late,0,0,0,0,0,0,0,0,1
B10,96,Brantford,4,43.196405,-80.198408,5.04,rural,Late,0,0,0,0,0,0,0,0,0
B10,96,Brantford,5,43.196405,-80.198408,5.04,rural,Late,0,0,0,0,0,0,0,0,0
B11,97,Brantford,1,43.108108,-80.355258,5.16,rural,Early,4,0,0,0,0,0,0,0,0
B11,97,Brantford,2,43.108108,-80.355258,5.16,rural,Early,0,0,0,0,0,0,0,0,1
B11,97,Brantford,3,43.108108,-80.355258,5.16,rural,Early,0,0,0,0,0,0,0,0,0
B11,97,Brantford,4,43.108108,-80.355258,5.16,rural,Early,0,0,0,0,0,0,0,2,0
B11,97,Brantford,5,43.108108,-80.355258,5.16,rural,Early,0,0,0,0,0,0,0,0,0
B11,97,Brantford,1,43.108108,-80.355258,5.16,rural,Late,0,0,0,0,0,0,0,0,0
B11,97,Brantford,2,43.108108,-80.355258,5.16,rural,Late,0,0,0,0,0,0,0,0,9
B11,97,Brantford,3,43.108108,-80.355258,5.16,rural,Late,0,0,0,0,0,0,0,0,2
B11,97,Brantford,4,43.108108,-80.355258,5.16,rural,Late,0,0,0,0,0,0,0,0,0
B11,97,Brantford,5,43.108108,-80.355258,5.16,rural,Late,0,0,0,0,0,0,0,0,0
B4,98,Brantford,1,43.126148,-80.278978,1.29,urban,Early,4,0,0,0,0,0,0,0,0
B4,98,Brantford,2,43.126148,-80.278978,1.29,urban,Early,0,0,0,0,0,0,0,0,0
B4,98,Brantford,3,43.126148,-80.278978,1.29,urban,Early,0,0,0,0,0,0,0,0,0
B4,98,Brantford,4,43.126148,-80.278978,1.29,urban,Early,1,0,0,0,0,0,0,0,0
B4,98,Brantford,5,43.126148,-80.278978,1.29,urban,Early,0,0,0,0,0,0,0,0,0
B4,98,Brantford,1,43.126148,-80.278978,1.29,urban,Late,0,0,0,0,0,0,50,0,3
B4,98,Brantford,2,43.126148,-80.278978,1.29,urban,Late,0,0,0,0,0,0,0,0,1
B4,98,Brantford,3,43.126148,-80.278978,1.29,urban,Late,0,0,0,0,0,0,0,0,0
B4,98,Brantford,4,43.126148,-80.278978,1.29,urban,Late,0,0,0,0,0,0,0,0,4
B4,98,Brantford,5,43.126148,-80.278978,1.29,urban,Late,0,0,0,0,0,0,0,0,4
B6,99,Brantford,1,43.177989,-80.265461,2.57,urban,Early,3,0,0,0,0,0,0,0,20
B6,99,Brantford,2,43.177989,-80.265461,2.57,urban,Early,5,0,6,0,0,0,0,0,1
B6,99,Brantford,3,43.177989,-80.265461,2.57,urban,Early,0,0,26,0,0,0,0,0,2
B6,99,Brantford,4,43.177989,-80.265461,2.57,urban,Early,1,0,0,0,0,0,0,0,4
B6,99,Brantford,5,43.177989,-80.265461,2.57,urban,Early,2,0,33,0,0,0,0,0,11
B6,99,Brantford,1,43.177989,-80.265461,2.57,urban,Late,0,0,50,0,0,0,0,0,25
B6,99,Brantford,2,43.177989,-80.265461,2.57,urban,Late,0,0,100,0,0,0,0,0,1
B6,99,Brantford,3,43.177989,-80.265461,2.57,urban,Late,0,0,1000,0,0,0,0,0,6
B6,99,Brantford,4,43.177989,-80.265461,2.57,urban,Late,0,0,500,0,0,0,0,0,7
B6,99,Brantford,5,43.177989,-80.265461,2.57,urban,Late,0,0,75,0,0,0,0,0,9
B8,100,Brantford,1,43.178835,-80.287013,2.89,urban,Early,1,0,0,0,0,0,0,0,2
B8,100,Brantford,2,43.178835,-80.287013,2.89,urban,Early,1,0,0,0,0,0,0,0,4
B8,100,Brantford,3,43.178835,-80.287013,2.89,urban,Early,0,0,0,0,0,0,0,0,0
B8,100,Brantford,4,43.178835,-80.287013,2.89,urban,Early,0,0,0,0,0,0,0,0,1
B8,100,Brantford,5,43.178835,-80.287013,2.89,urban,Early,0,0,0,0,0,0,0,0,0
B8,100,Brantford,1,43.178835,-80.287013,2.89,urban,Late,0,0,0,0,0,0,0,0,0
B8,100,Brantford,2,43.178835,-80.287013,2.89,urban,Late,0,0,0,0,0,0,0,0,3
B8,100,Brantford,3,43.178835,-80.287013,2.89,urban,Late,0,0,0,0,0,0,0,0,1
B8,100,Brantford,4,43.178835,-80.287013,2.89,urban,Late,0,0,0,0,0,0,0,0,6
B8,100,Brantford,5,43.178835,-80.287013,2.89,urban,Late,0,0,0,0,0,0,0,0,10
G12,101,Guelph,1,43.558699,-80.222264,1.67,urban,Early,1,0,0,0,0,0,0,0,0
G12,101,Guelph,2,43.558699,-80.222264,1.67,urban,Early,2,0,0,0,0,0,0,0,1
G12,101,Guelph,3,43.558699,-80.222264,1.67,urban,Early,0,0,0,0,0,0,0,0,0
G12,101,Guelph,4,43.558699,-80.222264,1.67,urban,Early,0,0,0,0,0,0,0,0,0
G12,101,Guelph,5,43.558699,-80.222264,1.67,urban,Early,0,0,0,0,0,0,0,0,1
G12,101,Guelph,1,43.558699,-80.222264,1.67,urban,Late,0,0,0,0,0,0,0,0,2
G12,101,Guelph,2,43.558699,-80.222264,1.67,urban,Late,0,0,0,0,0,0,0,0,2
G12,101,Guelph,3,43.558699,-80.222264,1.67,urban,Late,0,0,0,0,0,0,0,0,0
G12,101,Guelph,4,43.558699,-80.222264,1.67,urban,Late,0,0,0,0,0,0,0,0,0
G12,101,Guelph,5,43.558699,-80.222264,1.67,urban,Late,0,0,0,0,0,0,0,0,1
G15,102,Guelph,1,43.545322,-80.156253,4.6,rural,Early,0,0,0,0,0,0,0,0,1
G15,102,Guelph,2,43.545322,-80.156253,4.6,rural,Early,0,0,0,0,0,0,0,0,1
G15,102,Guelph,3,43.545322,-80.156253,4.6,rural,Early,1,0,9,0,0,0,0,0,0
G15,102,Guelph,4,43.545322,-80.156253,4.6,rural,Early,2,0,0,0,0,0,0,0,3
G15,102,Guelph,5,43.545322,-80.156253,4.6,rural,Early,0,0,0,0,0,0,0,0,2
G15,102,Guelph,1,43.545322,-80.156253,4.6,rural,Late,0,0,0,0,0,0,0,0,3
G15,102,Guelph,2,43.545322,-80.156253,4.6,rural,Late,0,0,0,0,0,0,0,0,2
G15,102,Guelph,3,43.545322,-80.156253,4.6,rural,Late,0,0,0,0,0,0,0,0,0
G15,102,Guelph,4,43.545322,-80.156253,4.6,rural,Late,0,0,0,0,0,0,0,0,2
G15,102,Guelph,5,43.545322,-80.156253,4.6,rural,Late,0,0,0,0,0,0,0,0,1
G16,103,Guelph,1,43.569343,-80.172095,4.2,rural,Early,0,0,0,0,0,0,0,0,0
G16,103,Guelph,2,43.569343,-80.172095,4.2,rural,Early,0,0,0,0,0,0,0,0,0
G16,103,Guelph,3,43.569343,-80.172095,4.2,rural,Early,0,0,0,0,0,0,0,0,0
G16,103,Guelph,4,43.569343,-80.172095,4.2,rural,Early,3,0,0,0,0,0,0,0,0
G16,103,Guelph,5,43.569343,-80.172095,4.2,rural,Early,0,0,0,0,0,0,0,0,0
G16,103,Guelph,1,43.569343,-80.172095,4.2,rural,Late,0,0,0,0,0,0,0,0,0
G16,103,Guelph,2,43.569343,-80.172095,4.2,rural,Late,0,0,0,0,0,0,0,0,0
G16,103,Guelph,3,43.569343,-80.172095,4.2,rural,Late,0,0,0,0,0,1,0,0,0
G16,103,Guelph,4,43.569343,-80.172095,4.2,rural,Late,0,0,0,0,0,0,0,0,0
G16,103,Guelph,5,43.569343,-80.172095,4.2,rural,Late,0,0,0,0,0,0,0,0,1
G2,104,Guelph,1,43.488645,-80.217473,4.09,rural,Early,0,0,0,0,0,0,0,0,1
G2,104,Guelph,2,43.488645,-80.217473,4.09,rural,Early,0,0,0,0,0,0,0,0,0
G2,104,Guelph,3,43.488645,-80.217473,4.09,rural,Early,0,0,0,0,0,0,0,0,0
G2,104,Guelph,4,43.488645,-80.217473,4.09,rural,Early,0,0,0,0,0,0,0,0,0
G2,104,Guelph,5,43.488645,-80.217473,4.09,rural,Early,0,0,0,0,0,0,0,0,1
G2,104,Guelph,1,43.488645,-80.217473,4.09,rural,Late,0,0,0,0,0,0,0,0,5
G2,104,Guelph,2,43.488645,-80.217473,4.09,rural,Late,0,0,0,0,0,0,0,0,0
G2,104,Guelph,3,43.488645,-80.217473,4.09,rural,Late,0,0,0,0,0,0,0,0,3
G2,104,Guelph,4,43.488645,-80.217473,4.09,rural,Late,0,0,0,0,0,0,0,0,2
G2,104,Guelph,5,43.488645,-80.217473,4.09,rural,Late,0,0,0,0,25,0,0,0,1
G3,105,Guelph,1,43.505313,-80.232382,2.75,urban,Early,0,0,0,0,0,0,0,1,0
G3,105,Guelph,2,43.505313,-80.232382,2.75,urban,Early,0,0,0,0,0,0,0,0,0
G3,105,Guelph,3,43.505313,-80.232382,2.75,urban,Early,0,0,0,0,0,0,0,0,1
G3,105,Guelph,4,43.505313,-80.232382,2.75,urban,Early,0,0,0,0,0,0,0,0,0
G3,105,Guelph,5,43.505313,-80.232382,2.75,urban,Early,0,0,0,0,0,0,0,0,1
G3,105,Guelph,1,43.505313,-80.232382,2.75,urban,Late,0,0,0,0,0,0,0,0,2
G3,105,Guelph,2,43.505313,-80.232382,2.75,urban,Late,0,0,0,0,0,0,0,1,2
G3,105,Guelph,3,43.505313,-80.232382,2.75,urban,Late,0,0,0,0,0,0,0,0,0
G3,105,Guelph,4,43.505313,-80.232382,2.75,urban,Late,0,0,0,0,0,0,0,0,0
G3,105,Guelph,5,43.505313,-80.232382,2.75,urban,Late,0,0,0,0,0,0,0,0,0
G8,106,Guelph,1,43.531518,-80.199107,2.38,urban,Early,0,0,0,0,0,0,0,0,0
G8,106,Guelph,2,43.531518,-80.199107,2.38,urban,Early,0,0,0,0,0,0,0,1,0
G8,106,Guelph,3,43.531518,-80.199107,2.38,urban,Early,0,0,0,0,0,0,0,0,0
G8,106,Guelph,4,43.531518,-80.199107,2.38,urban,Early,0,0,0,0,0,0,0,1,0
G8,106,Guelph,5,43.531518,-80.199107,2.38,urban,Early,0,0,0,0,0,0,0,1,0
G8,106,Guelph,1,43.531518,-80.199107,2.38,urban,Late,0,0,0,0,0,0,0,0,0
G8,106,Guelph,2,43.531518,-80.199107,2.38,urban,Late,0,0,0,0,0,0,0,0,2
G8,106,Guelph,3,43.531518,-80.199107,2.38,urban,Late,0,0,0,0,0,0,0,0,0
G8,106,Guelph,4,43.531518,-80.199107,2.38,urban,Late,0,0,1000,0,0,0,0,0,0
G8,106,Guelph,5,43.531518,-80.199107,2.38,urban,Late,0,0,0,0,0,0,0,0,0
K1,107,Kitchner,1,43.421517,-80.613797,6.43,rural,Early,0,0,0,0,0,0,0,0,0
K1,107,Kitchner,2,43.421517,-80.613797,6.43,rural,Early,0,0,0,0,0,0,0,0,1
K1,107,Kitchner,3,43.421517,-80.613797,6.43,rural,Early,0,0,0,0,0,0,0,0,1
K1,107,Kitchner,4,43.421517,-80.613797,6.43,rural,Early,0,0,0,0,0,0,0,1,0
K1,107,Kitchner,5,43.421517,-80.613797,6.43,rural,Early,0,0,0,0,0,0,0,2,0
K1,107,Kitchner,1,43.421517,-80.613797,6.43,rural,Late,0,0,0,0,0,0,0,0,2
K1,107,Kitchner,2,43.421517,-80.613797,6.43,rural,Late,0,0,0,0,0,0,0,0,0
K1,107,Kitchner,3,43.421517,-80.613797,6.43,rural,Late,0,0,0,0,0,0,0,0,0
K1,107,Kitchner,4,43.421517,-80.613797,6.43,rural,Late,0,0,0,0,0,0,0,0,1
K1,107,Kitchner,5,43.421517,-80.613797,6.43,rural,Late,2,0,200,0,0,0,0,0,0
K11,108,Kitchner,1,43.418688,-80.484793,2.31,urban,Early,0,0,0,0,0,0,0,0,0
K11,108,Kitchner,2,43.418688,-80.484793,2.31,urban,Early,0,0,0,0,0,0,0,0,0
K11,108,Kitchner,3,43.418688,-80.484793,2.31,urban,Early,1,0,0,0,0,0,0,0,0
K11,108,Kitchner,4,43.418688,-80.484793,2.31,urban,Early,0,0,0,0,0,0,1,2,0
K11,108,Kitchner,5,43.418688,-80.484793,2.31,urban,Early,0,0,0,0,0,0,0,0,2
K11,108,Kitchner,1,43.418688,-80.484793,2.31,urban,Late,0,0,500,0,0,0,0,0,1
K11,108,Kitchner,2,43.418688,-80.484793,2.31,urban,Late,0,0,0,0,0,0,0,0,5
K11,108,Kitchner,3,43.418688,-80.484793,2.31,urban,Late,0,0,0,0,0,0,0,0,1
K11,108,Kitchner,4,43.418688,-80.484793,2.31,urban,Late,0,0,0,0,0,0,0,0,7
K11,108,Kitchner,5,43.418688,-80.484793,2.31,urban,Late,0,0,5,0,0,0,0,0,3
K17,109,Kitchner,1,43.451717,-80.368182,6.24,rural,Early,0,0,0,0,0,0,0,0,1
K17,109,Kitchner,2,43.451717,-80.368182,6.24,rural,Early,0,0,2,0,0,0,0,0,9
K17,109,Kitchner,3,43.451717,-80.368182,6.24,rural,Early,0,0,157,0,0,0,0,0,0
K17,109,Kitchner,4,43.451717,-80.368182,6.24,rural,Early,0,0,0,0,0,0,0,0,0
K17,109,Kitchner,5,43.451717,-80.368182,6.24,rural,Early,0,0,100,0,0,0,0,0,0
K17,109,Kitchner,1,43.451717,-80.368182,6.24,rural,Late,0,0,1000,0,0,0,0,0,4
K17,109,Kitchner,2,43.451717,-80.368182,6.24,rural,Late,0,0,300,0,0,0,0,0,0
K17,109,Kitchner,3,43.451717,-80.368182,6.24,rural,Late,1,0,150,0,0,0,0,0,2
K17,109,Kitchner,4,43.451717,-80.368182,6.24,rural,Late,0,0,50,0,0,0,0,0,0
K17,109,Kitchner,5,43.451717,-80.368182,6.24,rural,Late,0,0,5000,0,0,0,0,0,1
K2,110,Kitchner,1,43.477411,-80.591611,5.28,urban,Early,0,0,0,0,0,0,0,0,0
K2,110,Kitchner,2,43.477411,-80.591611,5.28,urban,Early,0,0,0,0,0,0,0,0,7
K2,110,Kitchner,3,43.477411,-80.591611,5.28,urban,Early,1,0,0,0,0,0,0,0,0
K2,110,Kitchner,4,43.477411,-80.591611,5.28,urban,Early,0,0,0,0,0,0,0,0,1
K2,110,Kitchner,5,43.477411,-80.591611,5.28,urban,Early,0,0,0,0,0,0,0,0,0
K2,110,Kitchner,1,43.477411,-80.591611,5.28,urban,Late,0,0,0,0,0,0,0,0,3
K2,110,Kitchner,2,43.477411,-80.591611,5.28,urban,Late,0,0,0,0,0,0,0,0,0
K2,110,Kitchner,3,43.477411,-80.591611,5.28,urban,Late,0,0,0,0,0,0,0,0,6
K2,110,Kitchner,4,43.477411,-80.591611,5.28,urban,Late,0,0,0,0,0,0,0,0,0
K2,110,Kitchner,5,43.477411,-80.591611,5.28,urban,Late,0,0,0,0,0,0,0,0,2
K5,111,Kitchner,1,43.502319,-80.622583,7.4,rural,Early,1,0,0,0,0,0,0,0,0
K5,111,Kitchner,2,43.502319,-80.622583,7.4,rural,Early,0,0,0,0,0,0,0,0,0
K5,111,Kitchner,3,43.502319,-80.622583,7.4,rural,Early,0,0,0,0,0,0,0,1,0
K5,111,Kitchner,4,43.502319,-80.622583,7.4,rural,Early,1,0,0,0,0,0,0,0,0
K5,111,Kitchner,5,43.502319,-80.622583,7.4,rural,Early,1,0,0,0,0,0,0,1,1
K5,111,Kitchner,1,43.502319,-80.622583,7.4,rural,Late,0,0,0,0,0,0,0,0,0
K5,111,Kitchner,2,43.502319,-80.622583,7.4,rural,Late,0,0,0,0,0,0,0,0,1
K5,111,Kitchner,3,43.502319,-80.622583,7.4,rural,Late,0,0,0,0,0,0,0,0,0
K5,111,Kitchner,4,43.502319,-80.622583,7.4,rural,Late,1,0,0,0,0,0,0,1,2
K5,111,Kitchner,5,43.502319,-80.622583,7.4,rural,Late,0,0,0,0,0,0,0,0,0
K9,112,Kitchner,1,43.440964,-80.488573,0.76,urban,Early,2,0,0,0,0,0,0,0,2
K9,112,Kitchner,2,43.440964,-80.488573,0.76,urban,Early,0,0,0,0,0,0,0,0,0
K9,112,Kitchner,3,43.440964,-80.488573,0.76,urban,Early,1,0,0,0,0,0,0,0,0
K9,112,Kitchner,4,43.440964,-80.488573,0.76,urban,Early,2,0,0,0,0,0,0,0,0
K9,112,Kitchner,5,43.440964,-80.488573,0.76,urban,Early,0,0,0,0,0,0,0,0,0
K9,112,Kitchner,1,43.440964,-80.488573,0.76,urban,Late,0,0,150,0,0,0,0,0,0
K9,112,Kitchner,2,43.440964,-80.488573,0.76,urban,Late,0,0,0,0,0,0,0,0,0
K9,112,Kitchner,3,43.440964,-80.488573,0.76,urban,Late,0,0,0,0,0,0,0,0,7
K9,112,Kitchner,4,43.440964,-80.488573,0.76,urban,Late,0,0,1,0,0,0,0,0,4
K9,112,Kitchner,5,43.440964,-80.488573,0.76,urban,Late,0,0,105,0,0,0,0,0,3
L14,113,London,1,42.962418,-81.218091,1.95,urban,Early,0,0,0,0,0,0,0,0,0
L14,113,London,2,42.962418,-81.218091,1.95,urban,Early,0,0,0,0,0,0,0,1,0
L14,113,London,3,42.962418,-81.218091,1.95,urban,Early,0,0,0,0,0,0,0,0,0
L14,113,London,4,42.962418,-81.218091,1.95,urban,Early,0,0,0,0,0,0,0,0,0
